EC	modelRxn	kcat_1/sec	KeggID		Commentary	Organism	LigandStructureID	literature	EC_KeggID	tax_dist
3.6.1.1		29.7	C00029	cpd:C00029   UDP-glucose; UDPglucose; UDP-D-glucose; Uridine diphosphate glucose; UDP-alpha-D-glucose	at pH 9.5 and 95&Acirc&degC	Pyrococcus furiosus	60	734503	3.6.1.1C00029	20
3.6.1.1		27.5	C00015	cpd:C00015   UDP; Uridine 5'-diphosphate	at pH 9.5 and 95&Acirc&degC	Pyrococcus furiosus	24	734503	3.6.1.1C00015	20
3.6.1.1		99.1	C00075 	cpd:C00075   UTP; Uridine 5'-triphosphate; Uridine triphosphate	at pH 9.5 and 95&Acirc&degC	Pyrococcus furiosus	61	734503	3.6.1.1C00075 	20
1.1.1.3		70.1	C00003	cpd:C00003   NAD+; NAD; Nicotinamide adenine dinucleotide; DPN; Diphosphopyridine nucleotide; Nadide; beta-NAD+	pH 9.0, 50&Acirc&degC, recombinant wild-type enzyme	Pyrococcus horikoshii	4	741408	1.1.1.3C00003	20
1.4.1.13		6.42	C00005	cpd:C00005   NADPH; TPNH; Reduced nicotinamide adenine dinucleotide phosphate	pH 7.5, 37&Acirc&degC, pGLTZ	Pyrococcus horikoshii	5	725886	1.4.1.13C00005	20
1.4.1.13		16.3	C00005	cpd:C00005   NADPH; TPNH; Reduced nicotinamide adenine dinucleotide phosphate	pH 7.5, 70&Acirc&degC, pGLTZ	Pyrococcus horikoshii	5	725886	1.4.1.13C00005	20
1.4.1.13		26.8	C00005	cpd:C00005   NADPH; TPNH; Reduced nicotinamide adenine dinucleotide phosphate	pH 7.5, 70&Acirc&degC, pGLTY2	Pyrococcus horikoshii	5	725886	1.4.1.13C00005	20
4.1.1.48	IndGPS_h	0.033	C01302	cpd:C01302   1-(2-Carboxyphenylamino)-1-deoxy-D-ribulose 5-phosphate	pH 7.5, 25&degC	Sulfolobus solfataricus	747	4615	4.1.1.48C01302	20
4.1.1.48	IndGPS_h	0.062	C01302	cpd:C01302   1-(2-Carboxyphenylamino)-1-deoxy-D-ribulose 5-phosphate	pH 7.5, 25&degC, wild-type enzyme	Sulfolobus solfataricus	747	721686	4.1.1.48C01302	20
4.1.1.48	IndGPS_h	0.42	C01302	cpd:C01302   1-(2-Carboxyphenylamino)-1-deoxy-D-ribulose 5-phosphate	pH 7.0, 37&degC, wild-type enzyme	Sulfolobus solfataricus	747	726453	4.1.1.48C01302	20
4.1.1.48	IndGPS_h	0.67	C01302	cpd:C01302   1-(2-Carboxyphenylamino)-1-deoxy-D-ribulose 5-phosphate	pH 7.5, 75&degC, wild-type enzyme	Sulfolobus solfataricus	747	725533	4.1.1.48C01302	20
4.1.1.48	IndGPS_h	0.67	C01302	cpd:C01302   1-(2-Carboxyphenylamino)-1-deoxy-D-ribulose 5-phosphate	pH 7.0, 75&degC, wild-type enzyme	Sulfolobus solfataricus	747	726453	4.1.1.48C01302	20
2.4.2.18		0.014	C00119	cpd:C00119   5-Phospho-alpha-D-ribose 1-diphosphate; 5-Phosphoribosyl diphosphate; 5-Phosphoribosyl 1-pyrophosphate; PRPP	25&degC	Sulfolobus solfataricus	147	638678	2.4.2.18C00119	20
2.4.2.18		0.035	C00119	cpd:C00119   5-Phospho-alpha-D-ribose 1-diphosphate; 5-Phosphoribosyl diphosphate; 5-Phosphoribosyl 1-pyrophosphate; PRPP	40&degC	Sulfolobus solfataricus	147	638678	2.4.2.18C00119	20
2.4.2.18		0.067	C00119	cpd:C00119   5-Phospho-alpha-D-ribose 1-diphosphate; 5-Phosphoribosyl diphosphate; 5-Phosphoribosyl 1-pyrophosphate; PRPP	50&degC	Sulfolobus solfataricus	147	638678	2.4.2.18C00119	20
2.4.2.18		0.105	C00119	cpd:C00119   5-Phospho-alpha-D-ribose 1-diphosphate; 5-Phosphoribosyl diphosphate; 5-Phosphoribosyl 1-pyrophosphate; PRPP	60&degC	Sulfolobus solfataricus	147	638678	2.4.2.18C00119	20
2.4.2.18		0.4	C00119	cpd:C00119   5-Phospho-alpha-D-ribose 1-diphosphate; 5-Phosphoribosyl diphosphate; 5-Phosphoribosyl 1-pyrophosphate; PRPP	87&degC	Sulfolobus solfataricus	147	638678	2.4.2.18C00119	20
2.4.2.18		1.1	C00119	cpd:C00119   5-Phospho-alpha-D-ribose 1-diphosphate; 5-Phosphoribosyl diphosphate; 5-Phosphoribosyl 1-pyrophosphate; PRPP	60&degC, pH 7.5, 2 mM Mg2+, wild-type enzyme	Sulfolobus solfataricus	147	680670	2.4.2.18C00119	20
2.4.2.18		4.2	C00119	cpd:C00119   5-Phospho-alpha-D-ribose 1-diphosphate; 5-Phosphoribosyl diphosphate; 5-Phosphoribosyl 1-pyrophosphate; PRPP	60&degC, pH 7.5, 0.05 mM Mg2+, wild-type enzyme	Sulfolobus solfataricus	147	680670	2.4.2.18C00119	20
1.2.1.9	GAPDH3_c	15	C00118	cpd:C00118   D-Glyceraldehyde 3-phosphate; (2R)-2-Hydroxy-3-(phosphonooxy)-propanal; Glyceraldehyde 3-phosphate	pH 8.0, 60&degC	Sulfolobus solfataricus	139	724471	1.2.1.9C00118	20
4.2.1.9		0.03	C00258 	cpd:C00258   D-Glycerate; Glycerate; (R)-Glycerate; Glyceric acid	pH 7, 50&Acirc&degC, enzyme activated by 2-mercaptoethanol	Sulfolobus solfataricus	435	732214	4.2.1.9C00258 	20
1.2.1.24	SCASeADH_m	22.6	C00232 	cpd:C00232   Succinate semialdehyde; Succinic semialdehyde; 4-Oxobutanoate	pH 6.5, 70&Acirc&degC, cofactor NAD+	Sulfolobus solfataricus	440	722211	1.2.1.24C00232 	20
1.1.1.85		4	C00149	cpd:C00149   (S)-Malate; L-Malate; L-Apple acid; L-Malic acid; L-2-Hydroxybutanedioic acid; Malate; Malic acid	pH 6.5, 70&Acirc&degC, cofactor NAD+	Sulfolobus tokodaii	246	680429	1.1.1.85C00149	20
1.2.1.3		1.63	C00006	cpd:C00006   NADP+; NADP; Nicotinamide adenine dinucleotide phosphate; beta-Nicotinamide adenine dinucleotide phosphate; TPN; Triphosphopyridine nucleotide; beta-NADP+	with DL-glyceraldehyde as cosubstrate, in 50 mM Tris/HCl, at pH 8.0 and 80&Acirc&degC	Sulfolobus tokodaii	6	722210	1.2.1.3C00006	20
1.2.1.3		3.71	C00006	cpd:C00006   NADP+; NADP; Nicotinamide adenine dinucleotide phosphate; beta-Nicotinamide adenine dinucleotide phosphate; TPN; Triphosphopyridine nucleotide; beta-NADP+	with acetaldehyde as cosubstrate, in 50 mM Tris/HCl, at pH 8.0 and 80&Acirc&degC	Sulfolobus tokodaii	6	722210	1.2.1.3C00006	20
2.4.1.1		15.2	C00208	cpd:C00208   Maltose; Malt sugar; alpha-D-Glucopyranosyl-(1->4)-D-glucopyranose	pH 6.2, 37&degC, synthetic direction, wild-type enzyme	Sulfolobus tokodaii str. 7	81	688445	2.4.1.1C00208	20
3.5.1.1		2048	C00064 	cpd:C00064   L-Glutamine; L-2-Aminoglutaramic acid	at pH 8.5 and 85&degC	Thermococcus gammatolerans	96	734492	3.5.1.1C00064 	20
6.2.1.5		22	C00008	cpd:C00008   ADP; Adenosine 5'-diphosphate	at 55&Acirc&degC	Thermococcus kodakarensis	8	674857	6.2.1.5C00008	20
6.2.1.5		20	C00009 	cpd:C00009   Orthophosphate; Phosphate; Phosphoric acid; Orthophosphoric acid	at 55&Acirc&degC	Thermococcus kodakarensis	12	674857	6.2.1.5C00009 	20
3.1.3.15		29	C00020	cpd:C00020   AMP; Adenosine 5'-monophosphate; Adenylic acid; Adenylate; 5'-AMP; 5'-Adenylic acid; 5'-Adenosine monophosphate; Adenosine 5'-phosphate	in the presence of 1 mM Co2+, at 80&degC and pH 6.5	Thermococcus onnurineus	9	680523	3.1.3.15C00020	20
3.1.3.15		11	C00085	cpd:C00085   D-Fructose 6-phosphate; D-Fructose 6-phosphoric acid; Neuberg ester	in the presence of 1 mM Co2+, at 80&degC and pH 6.5	Thermococcus onnurineus	82	680523	3.1.3.15C00085	20
3.1.3.15		260	C01100	cpd:C01100   L-Histidinol phosphate	in the presence of 1 mM Co2+, at 80&degC and pH 6.5	Thermococcus onnurineus	1003	680523	3.1.3.15C01100	20
3.1.3.15		290	C01100	cpd:C01100   L-Histidinol phosphate	in the presence of 1 mM Ni2+, at 80&degC and pH 6.5	Thermococcus onnurineus	1003	680523	3.1.3.15C01100	20
3.1.3.15		320	C01100	cpd:C01100   L-Histidinol phosphate	in the presence of 1 mM Mn2+, at 80&degC and pH 6.5	Thermococcus onnurineus	1003	680523	3.1.3.15C01100	20
3.1.3.15		420	C01100	cpd:C01100   L-Histidinol phosphate	in the presence of 1 mM Mg2+, at 80&degC and pH 6.5	Thermococcus onnurineus	1003	680523	3.1.3.15C01100	20
3.1.3.3	PSerP_h	0.143	C01005	cpd:C01005   O-Phospho-L-serine; L-O-Phosphoserine; 3-Phosphoserine; Dexfosfoserine; 3-Phospho-L-serine	pH 6.5, 65&Acirc&degC	Thermococcus onnurineus	899	728781	3.1.3.3C01005	20
3.1.3.3	PSerP_h	0.168	C01005	cpd:C01005   O-Phospho-L-serine; L-O-Phosphoserine; 3-Phosphoserine; Dexfosfoserine; 3-Phospho-L-serine	pH 6.5, 65&Acirc&degC, in presence of 20 mM 3-(1-pyridinio)-1-propanesulfonate	Thermococcus onnurineus	899	728781	3.1.3.3C01005	20
3.1.3.3	PSerP_h	0.179	C01005	cpd:C01005   O-Phospho-L-serine; L-O-Phosphoserine; 3-Phosphoserine; Dexfosfoserine; 3-Phospho-L-serine	pH 6.5, 65&Acirc&degC, in presence of 100 mM 3-(1-pyridinio)-1-propanesulfonate	Thermococcus onnurineus	899	728781	3.1.3.3C01005	20
3.1.3.3	PSerP_h	0.182	C01005	cpd:C01005   O-Phospho-L-serine; L-O-Phosphoserine; 3-Phosphoserine; Dexfosfoserine; 3-Phospho-L-serine	pH 6.5, 65&Acirc&degC, in presence of 200 mM 3-(1-pyridinio)-1-propanesulfonate	Thermococcus onnurineus	899	728781	3.1.3.3C01005	20
2.6.1.42		250	C00109	cpd:C00109   2-Oxobutanoate; 2-Ketobutyric acid; 2-Oxobutyric acid; 2-Oxobutyrate; 2-Oxobutanoic acid; alpha-Ketobutyric acid; alpha-Ketobutyrate	half transamination reaction, pH 8.0, 90&degC	Thermococcus sp.	313	738188	2.6.1.42C00109	20
2.6.1.42		360	C03465	cpd:C03465   3-Methyl-2-oxopentanoate; 2-Oxo-3-methylvalerate	half transamination reaction, pH 8.0, 90&degC	Thermococcus sp.	858	738188	2.6.1.42C03465	20
2.6.1.42		270	C00233	cpd:C00233   4-Methyl-2-oxopentanoate; 2-Oxoisocaproate	half transamination reaction, pH 8.0, 90&degC	Thermococcus sp.	581	738188	2.6.1.42C00233	20
2.6.1.42		80	C00079	cpd:C00079   L-Phenylalanine; (S)-alpha-Amino-beta-phenylpropionic acid	half transamination reaction, pH 8.0, 90&degC	Thermococcus sp.	98	738188	2.6.1.42C00079	20
1.4.1.4		14710	C00005	cpd:C00005   NADPH; TPNH; Reduced nicotinamide adenine dinucleotide phosphate	pH 8.0, 80&Acirc&degC	Thermococcus waiotapuensis	5	727455	1.4.1.4C00005	20
3.1.3.18		0.58	C00013 	cpd:C00013   Diphosphate; Diphosphoric acid; Pyrophosphate; Pyrophosphoric acid; PPi	pH 7.5, 70&degC	Thermoplasma acidophilum	13	652557	3.1.3.18C00013 	20
3.1.3.18		4.8	C00013 	cpd:C00013   Diphosphate; Diphosphoric acid; Pyrophosphate; Pyrophosphoric acid; PPi	pH 7.5, 70&degC	Thermoplasma acidophilum	13	652557	3.1.3.18C00013 	20
3.1.3.18		6.08	C00013 	cpd:C00013   Diphosphate; Diphosphoric acid; Pyrophosphate; Pyrophosphoric acid; PPi	pH 7.5, 70&degC	Thermoplasma acidophilum	13	652557	3.1.3.18C00013 	20
6.2.1.5		280	C00033	cpd:C00033   Acetate; Acetic acid; Ethanoic acid	pH 8.0, 25&Acirc&degC	Acetobacter aceti	44	692865	6.2.1.5C00033	21
6.2.1.5		201	C00091 	cpd:C00091   Succinyl-CoA; Succinyl coenzyme A	pH 8.0, 25&Acirc&degC	Acetobacter aceti	198	692865	6.2.1.5C00091 	21
2.7.1.71		21.4	C00493	cpd:C00493   Shikimate; Shikimic acid; 3,4,5-Trihydroxy-1-cyclohexenecarboxylic acid	at pH 7.5 and 25&Acirc&degC	Acinetobacter baumannii	299	737351	2.7.1.71C00493	21
1.1.3.15		0.52	C00007	cpd:C00007   Oxygen; O2	4&Acirc&degC, pH 7	Aerococcus viridans	11	440398	1.1.3.15C00007	21
1.1.3.15		4.7	C00007	cpd:C00007   Oxygen; O2	25&Acirc&degC, pH 7	Aerococcus viridans	11	440398	1.1.3.15C00007	21
2.4.1.25		1.3	C00208	cpd:C00208   Maltose; Malt sugar; alpha-D-Glucopyranosyl-(1->4)-D-glucopyranose	pH 6.6, 70&degC	Aquifex aeolicus	81	662665	2.4.1.25C00208	21
5.3.1.6		160	C00121 	cpd:C00121   D-Ribose	pH 7.5, 40&degC	Clostridioides difficile	254	727222	5.3.1.6C00121 	21
1.2.1.2		0.08	C00004	cpd:C00004   NADH; DPNH; Reduced nicotinamide adenine dinucleotide	in 0.1 M sodium phosphate (pH 6.8), at 37&Acirc&degC	Clostridium carboxidivorans	3	724039	1.2.1.2C00004	21
3.6.1.15		0.52	C00206	cpd:C00206   dADP; 2'-Deoxyadenosine 5'-diphosphate	substrate concentration between 0.01 and 4.0 mM, 37&degC	Deinococcus radiodurans	589	696275	3.6.1.15C00206	21
3.6.1.15		1.12	C00705	cpd:C00705   dCDP; 2'-Deoxycytidine diphosphate; 2'-Deoxycytidine 5'-diphosphate	substrate concentration between 0.01 and 4.0 mM, 37&degC	Deinococcus radiodurans	852	696275	3.6.1.15C00705	21
3.6.1.15		0.51	C00361	cpd:C00361   dGDP; 2'-Deoxyguanosine 5'-diphosphate	substrate concentration between 0.01 and 4.0 mM, 37&degC	Deinococcus radiodurans	863	696275	3.6.1.15C00361	21
3.6.1.15		1.67	C00112	cpd:C00112   CDP; Cytidine 5'-diphosphate; Cytidine diphosphate	substrate concentration between 0.01 and 4.0 mM, 37&degC	Deinococcus radiodurans	188	696275	3.6.1.15C00112	21
3.6.1.15		0.39	C00035	cpd:C00035   GDP; Guanosine 5'-diphosphate; Guanosine diphosphate	substrate concentration between 0.01 and 4.0 mM, 37&degC	Deinococcus radiodurans	49	696275	3.6.1.15C00035	21
3.6.1.15		1.35	C00015	cpd:C00015   UDP; Uridine 5'-diphosphate	substrate concentration between 0.01 and 4.0 mM, 37&degC	Deinococcus radiodurans	24	696275	3.6.1.15C00015	21
1.2.1.2		46.6	C00011	cpd:C00011   CO2; Carbon dioxide	at pH 7.0 and 22&Acirc&degC	Desulfovibrio desulfuricans	17	740581	1.2.1.2C00011	21
2.7.1.71		35	C00002	cpd:C00002   ATP; Adenosine 5'-triphosphate	pH 7.0, 25&Acirc&degC, wild-type enzyme	Dickeya chrysanthemi	7	641915	2.7.1.71C00002	21
2.1.2.2	GARFT_h	13.5	C00234	cpd:C00234   10-Formyltetrahydrofolate; 10-Formyl-THF	pH 7.5	Escherichia coli	2297	485718	2.1.2.2C00234	21
2.1.2.2	GARFT_h	20.7	C00234	cpd:C00234   10-Formyltetrahydrofolate; 10-Formyl-THF	pH 8.5	Escherichia coli	2297	485718	2.1.2.2C00234	21
1.1.1.85		69	C02504	cpd:C02504   alpha-Isopropylmalate; (2S)-2-Isopropylmalate; (2S)-2-Hydroxy-2-isopropylsuccinic acid; 2-Isopropylmalic acid; 3-Carboxy-3-hydroxy-4-methylpentanoate; 3-Carboxy-3-hydroxyisocaproate	pH 7.6, 40&degC	Escherichia coli	1269	639164	1.1.1.85C02504	21
2.2.1.6		3.3	C00109	cpd:C00109   2-Oxobutanoate; 2-Ketobutyric acid; 2-Oxobutyric acid; 2-Oxobutyrate; 2-Oxobutanoic acid; alpha-Ketobutyric acid; alpha-Ketobutyrate	wild-type, pH 7.6, 37&degC	Escherichia coli	313	718875	2.2.1.6C00109	21
1.1.1.86		0.167	C00109	cpd:C00109   2-Oxobutanoate; 2-Ketobutyric acid; 2-Oxobutyric acid; 2-Oxobutyrate; 2-Oxobutanoic acid; alpha-Ketobutyric acid; alpha-Ketobutyrate	pH 8.0, 37&degC	Escherichia coli	313	655530	1.1.1.86C00109	21
1.1.1.86		0.00417	C04039	cpd:C04039   2,3-Dihydroxy-3-methylbutanoate; 2,3-Dihydroxy-isovalerate; 2,3-Dihydroxy-isovaleric acid	pH 7.4, 25&degC	Escherichia coli	3111	639177	1.1.1.86C04039	21
1.1.1.95		0.463	C03232	cpd:C03232   3-Phosphonooxypyruvate; 3-Phosphonooxypyruvic acid; 3-Phosphohydroxypyruvate; 3-Phosphohydroxypyruvic acid; 3-Phosphooxypyruvate	apparent	Escherichia coli	965	287546	1.1.1.95C03232	21
2.6.1.52		1.33	C03232	cpd:C03232   3-Phosphonooxypyruvate; 3-Phosphonooxypyruvic acid; 3-Phosphohydroxypyruvate; 3-Phosphohydroxypyruvic acid; 3-Phosphooxypyruvate	MalE/PdxC(SerC) fusion protein, pH 8.2, 37&degC	Escherichia coli	965	722253	2.6.1.52C03232	21
2.6.1.52		1.75	C03232	cpd:C03232   3-Phosphonooxypyruvate; 3-Phosphonooxypyruvic acid; 3-Phosphohydroxypyruvate; 3-Phosphohydroxypyruvic acid; 3-Phosphooxypyruvate	PdxC(SerC) protein, pH 8.2, 37&degC	Escherichia coli	965	722253	2.6.1.52C03232	21
5.3.1.16	PAICARPI_h	4.9	C04916	cpd:C04916   N-(5'-Phospho-D-1'-ribulosylformimino)-5-amino-1-(5''-phospho-D-ribosyl)-4-imidazolecarboxamide; 5-[(5-Phospho-1-deoxyribulos-1-ylamino)methylideneamino]-1-(5-phosphoribosyl)imidazole-4-carboxamide; Phosphoribulosyl-formimino-AICAR-phosphate; 5-[(5-Phospho-1-deoxy-D-ribulos-1-ylamino)methylideneamino]-1-(5-phospho-beta-D-ribosyl)imidazole-4-carboxamide	25&degC, pH 7.5	Escherichia coli	2518	648892	5.3.1.16C04916	21
5.3.1.16	PAICARPI_h	14.3	C04916	cpd:C04916   N-(5'-Phospho-D-1'-ribulosylformimino)-5-amino-1-(5''-phospho-D-ribosyl)-4-imidazolecarboxamide; 5-[(5-Phospho-1-deoxyribulos-1-ylamino)methylideneamino]-1-(5-phosphoribosyl)imidazole-4-carboxamide; Phosphoribulosyl-formimino-AICAR-phosphate; 5-[(5-Phospho-1-deoxy-D-ribulos-1-ylamino)methylideneamino]-1-(5-phospho-beta-D-ribosyl)imidazole-4-carboxamide	37&degC, pH 7.5	Escherichia coli	2518	648892	5.3.1.16C04916	21
2.5.1.19		0.000012	C01269	cpd:C01269   5-O-(1-Carboxyvinyl)-3-phosphoshikimate; O5-(1-Carboxyvinyl)-3-phosphoshikimate	5-enpolpyruvylshikimate 3-phosphate ketal formation by hydrolysis of radiolabelled 5-enpolpyruvylshikimate 3-phosphate, pH 7.0, 25&Acirc&degC	Escherichia coli	1249	678255	2.5.1.19C01269	21
2.1.2.10	AMT_m	14.4	C00143	cpd:C00143   5,10-Methylenetetrahydrofolate; (6R)-5,10-Methylenetetrahydrofolate; 5,10-Methylene-THF	5-enpolpyruvylshikimate 3-phosphate ketal formation by hydrolysis of radiolabelled 5-enpolpyruvylshikimate 3-phosphate, pH 7.0, 25&Acirc&degC	Escherichia coli	336	485698	2.1.2.10C00143	21
2.1.2.10	AMT_m	18.4	C00143	cpd:C00143   5,10-Methylenetetrahydrofolate; (6R)-5,10-Methylenetetrahydrofolate; 5,10-Methylene-THF	wild-type with His-tag	Escherichia coli	336	662123	2.1.2.10C00143	21
6.3.5.5		0.13	C00008	cpd:C00008   ADP; Adenosine 5'-diphosphate	wild-type, ATP-synthesis, pH 7.6, temperature not specified in the publication	Escherichia coli	8	715279	6.3.5.5C00008	21
6.3.4.2		10.8	C00002	cpd:C00002   ATP; Adenosine 5'-triphosphate	K297A, presence of 2 mM UTP	Escherichia coli	7	672395	6.3.4.2C00002	21
6.3.4.2		12.8	C00002	cpd:C00002   ATP; Adenosine 5'-triphosphate	wild-type protein, presence of 2 mM UTP	Escherichia coli	7	672395	6.3.4.2C00002	21
6.3.5.5		1.9	C00014 	cpd:C00014   Ammonia; NH3	pH 7.6, wild-type enzyme	Escherichia coli	16	661134	6.3.5.5C00014 	21
6.3.5.5		3.9	C00014 	cpd:C00014   Ammonia; NH3	wild-type enzyme, NH4Cl-dependent ATP hydrolysis	Escherichia coli	16	660796	6.3.5.5C00014 	21
6.3.5.5		5.1	C00014 	cpd:C00014   Ammonia; NH3	wild-type enzyme, NH4Cl-dependent ATP hydrolysis	Escherichia coli	16	652418	6.3.5.5C00014 	21
4.1.1.21		0.05	C00014 	cpd:C00014   Ammonia; NH3		Escherichia coli	16	1670	4.1.1.21C00014 	21
6.3.4.2		2.25	C00014 	cpd:C00014   Ammonia; NH3	reaction with or without GTP	Escherichia coli	16	648992	6.3.4.2C00014 	21
6.3.4.2		9.4	C00014 	cpd:C00014   Ammonia; NH3	pH 8.0, wild-type enzyme	Escherichia coli	16	648962	6.3.4.2C00014 	21
6.3.4.2		9.5	C00014 	cpd:C00014   Ammonia; NH3	37&Acirc&degC, pH 8.0, wild-type enzyme	Escherichia coli	16	661644	6.3.4.2C00014 	21
6.3.4.2		9.5	C00014 	cpd:C00014   Ammonia; NH3	wild-type protein, presence of 1 mM ATP, 1 mM UTP	Escherichia coli	16	672395	6.3.4.2C00014 	21
6.3.4.2		11.3	C00014 	cpd:C00014   Ammonia; NH3	wild-type protein, presence of 3 mM ATP, 2 mM UTP	Escherichia coli	16	672395	6.3.4.2C00014 	21
2.7.1.39		2.1	C00441	cpd:C00441   L-Aspartate 4-semialdehyde; Aspartate beta-semialdehyde; L-Aspartic 4-semialdehyde	wild-type enzyme	Escherichia coli	472	641471	2.7.1.39C00441	21
2.5.1.48		7.67	C02291	cpd:C02291   L-Cystathionine	pH 8.2, 25&degC, 460 mol product formed per mol of subunit	Escherichia coli	482	637444	2.5.1.48C02291	21
2.5.1.48		121	C02291	cpd:C02291   L-Cystathionine	wild-type, 25&degC, pH 7.8	Escherichia coli	482	702106	2.5.1.48C02291	21
2.5.1.48		117	C00097	cpd:C00097   L-Cysteine; L-2-Amino-3-mercaptopropionic acid	pH 7.8, 25&degC, replacement reaction, ordered mechanism	Escherichia coli	70	657952	2.5.1.48C00097	21
2.5.1.48		121	C00097	cpd:C00097   L-Cysteine; L-2-Amino-3-mercaptopropionic acid	pH 7.8, 25&degC, replacement reaction, modified ping-pong mechanism	Escherichia coli	70	657952	2.5.1.48C00097	21
5.1.1.7	DAPE_h	84	C00666	cpd:C00666   LL-2,6-Diaminoheptanedioate; LL-2,6-Diaminopimelate; LL-2,6-Diaminopimelic acid	pH 7.8, 25&degC, replacement reaction, modified ping-pong mechanism	Escherichia coli	2991	2140	5.1.1.7C00666	21
5.1.1.7	DAPE_h	84	C00666	cpd:C00666   LL-2,6-Diaminoheptanedioate; LL-2,6-Diaminopimelate; LL-2,6-Diaminopimelic acid		Escherichia coli	2991	2155	5.1.1.7C00666	21
2.7.1.11		0.016	C00085	cpd:C00085   D-Fructose 6-phosphate; D-Fructose 6-phosphoric acid; Neuberg ester	pH 7.2, 30&Acirc&degC, cosubstrate gamma-thio-ATP	Escherichia coli	82	640526	2.7.1.11C00085	21
2.7.1.11		44	C00085	cpd:C00085   D-Fructose 6-phosphate; D-Fructose 6-phosphoric acid; Neuberg ester	in the presence of 0.5 mM MgATP2-, at pH 8.2 and 25&Acirc&degC	Escherichia coli	82	722736	2.7.1.11C00085	21
2.7.1.11		60	C00085	cpd:C00085   D-Fructose 6-phosphate; D-Fructose 6-phosphoric acid; Neuberg ester	in the presence of 0.1 mM MgATP2-, at pH 8.2 and 25&Acirc&degC	Escherichia coli	82	722736	2.7.1.11C00085	21
2.7.1.11		5	C00085	cpd:C00085   D-Fructose 6-phosphate; D-Fructose 6-phosphoric acid; Neuberg ester	pH 8.2, 5&Acirc&degC	Escherichia coli	82	640491	2.7.1.11C00085	21
2.7.1.11		49	C00085	cpd:C00085   D-Fructose 6-phosphate; D-Fructose 6-phosphoric acid; Neuberg ester	pH 7.2, 30&Acirc&degC, cosubstrate ATP	Escherichia coli	82	640526	2.7.1.11C00085	21
2.7.1.11		60	C00085	cpd:C00085   D-Fructose 6-phosphate; D-Fructose 6-phosphoric acid; Neuberg ester	pH 8.2, 15&Acirc&degC	Escherichia coli	82	640491	2.7.1.11C00085	21
2.7.1.11		61	C00085	cpd:C00085   D-Fructose 6-phosphate; D-Fructose 6-phosphoric acid; Neuberg ester	pH 8.0, 8.5&Acirc&degC, wild-type PFK	Escherichia coli	82	640517	2.7.1.11C00085	21
2.7.1.11		88	C00085	cpd:C00085   D-Fructose 6-phosphate; D-Fructose 6-phosphoric acid; Neuberg ester	pH 7.2, 30&Acirc&degC, at 2mM ATP	Escherichia coli	82	640526	2.7.1.11C00085	21
2.7.1.11		110	C00085	cpd:C00085   D-Fructose 6-phosphate; D-Fructose 6-phosphoric acid; Neuberg ester	pH 8.2, 25&Acirc&degC	Escherichia coli	82	640491	2.7.1.11C00085	21
2.7.1.11		111	C00085	cpd:C00085   D-Fructose 6-phosphate; D-Fructose 6-phosphoric acid; Neuberg ester	pH 8.5, 30&Acirc&degC, wild-type PFK	Escherichia coli	82	640490	2.7.1.11C00085	21
2.7.1.11		167	C00085	cpd:C00085   D-Fructose 6-phosphate; D-Fructose 6-phosphoric acid; Neuberg ester	pH 8.5, 30&Acirc&degC	Escherichia coli	82	640519	2.7.1.11C00085	21
2.7.1.11		185	C00085	cpd:C00085   D-Fructose 6-phosphate; D-Fructose 6-phosphoric acid; Neuberg ester	pH 8.2, 37&Acirc&degC	Escherichia coli	82	640491	2.7.1.11C00085	21
1.3.5.1		1.7	C00122	cpd:C00122   Fumarate; Fumaric acid; trans-Butenedioic acid	succinate oxidation, pH 7.8, 30&degC	Escherichia coli	156	654820	1.3.5.1C00122	21
2.4.1.15		3.2	C00092	cpd:C00092   D-Glucose 6-phosphate; Glucose 6-phosphate; Robison ester	bifunctional fusion enzyme of trehalose-6-phosphate synthetase and trehalose-6-phosphate phosphatase	Escherichia coli	99	488614	2.4.1.15C00092	21
2.4.1.15		6.7	C00092	cpd:C00092   D-Glucose 6-phosphate; Glucose 6-phosphate; Robison ester	bifunctional fusion enzyme of trehalose-6-phosphate synthetase and trehalose-6-phosphate phosphatase	Escherichia coli	99	488614	2.4.1.15C00092	21
4.1.1.15	GluDC_c	24.85	C00025	cpd:C00025   L-Glutamate; L-Glutamic acid; L-Glutaminic acid; Glutamate	wild type enzyme, in 0.2 M pyridine/HCl buffer, pH 4.6, at 37&Acirc&degC	Escherichia coli	38	704569	4.1.1.15C00025	21
4.1.1.15	GluDC_c	59.26	C00025	cpd:C00025   L-Glutamate; L-Glutamic acid; L-Glutaminic acid; Glutamate	pH 4.6, 37&Acirc&degC, recombinant C-terminally His-tagged wild-type enzyme	Escherichia coli	38	728019	4.1.1.15C00025	21
6.3.4.2		0.233	C00064 	cpd:C00064   L-Glutamine; L-2-Aminoglutaramic acid	reaction without GTP	Escherichia coli	96	648992	6.3.4.2C00064 	21
6.3.4.2		1.5	C00064 	cpd:C00064   L-Glutamine; L-2-Aminoglutaramic acid	wild-type protein, presence of 3 mM ATP, 2 mM UTP	Escherichia coli	96	672395	6.3.4.2C00064 	21
6.3.4.2		6.1	C00064 	cpd:C00064   L-Glutamine; L-2-Aminoglutaramic acid	wild-type protein, presence of 1 mM ATP, 1 mM UTP	Escherichia coli	96	672395	6.3.4.2C00064 	21
