locus_id	mean_6h	mean_8h	mean_12h	mean_18h	std_dev_6h	std_dev_8h	std_dev_12h	std_dev_18h
AT3G26030	1.0014597767	0.8990870403	0.834799626	0.835804283	0.1440575452	0.0157342419	0.0451428934	0.0666031488
AT3G26060	1.1113190153	1.0339648727	1.0955647823	1.0847473987	0.0247606826	0.0305280715	0.0218403102	0.0256025636
AT3G26070	0.8472662367	0.830102219	0.9326508607	0.9864670657	0.0349682253	0.0440948138	0.0432371182	0.0238134811
AT3G26120	1.301875462	1.2100937077	1.0972158013	1.065879417	0.1502038183	0.214669753	0.0643354032	0.1929615872
AT3G26220	2.67510588	2.851428428	2.383788346	2.2578767413	0.5795600085	0.3618762605	0.4337684983	0.4641333439
AT3G26290	4.2010448403	4.77462696	3.38567044	1.854368237	0.6537166044	0.0794726023	0.5952132323	0.2621940279
AT3G26370	1.1981784443	1.15809882	1.2344915783	1.2657638353	0.07397837	0.0890254777	0.1086666903	0.1098800895
AT3G26380	1.4390839137	1.2586494587	0.8467821483	1.29777331	0.2379639821	0.1545388922	0.0977885814	0.0207049047
AT3G26400	0.969124238	0.9200717813	1.198482999	0.968595838	0.1785189927	0.0817050139	0.105921881	0.0710637339
AT3G26450	1.346363853	1.3134176143	1.264360287	1.2990537757	0.1235930748	0.069508076	0.1382435052	0.0753336135
AT3G26520	1.5150089807	1.4003483933	1.429069043	1.1720455483	0.0855103182	0.0407976017	0.1889181436	0.0607864778
AT3G26560	1.1737779813	0.8751003483	0.8866835827	0.8921913843	0.0748631757	0.0277920455	0.0968668112	0.0443502786
AT3G26570	1.1669724237	1.359131692	1.2665600437	1.1495837287	0.0970620251	0.0666633519	0.036740748	0.0281271117
AT3G26580	0.7028617397	0.789900868	0.9829580453	1.3763665087	0.0928566307	0.1252776287	0.0688013476	0.280951327
AT3G26650	1.100368962	0.9576034663	0.9454264727	0.9988140413	0.013379576	0.0717793872	0.0346628258	0.0397858063
AT3G26710	0.935499385	0.978454445	1.075011664	1.173268799	0.0499503977	0.0298897423	0.0661135117	0.0522374058
AT3G26720	1.0111922023	1.0010577807	1.1275228593	1.1675767187	0.0091294964	0.0160385678	0.0278577563	0.0846726942
AT3G26900	1.0468255193	1.1232962183	1.192041809	1.15390613	0.1185724193	0.0887381595	0.042707193	0.0898163935
AT3G27080	1.2291299093	1.1888599087	1.1138920437	1.0213959553	0.0288728634	0.0956129608	0.0574900183	0.0714587957
AT3G27160	1.845772113	1.7545063153	1.4665691603	1.184610595	0.1646215626	0.1493175209	0.0281116019	0.0721265371
AT3G27240	0.9383121697	0.9518828727	0.966856878	1.0812280447	0.0335681691	0.0319995202	0.0610097068	0.0541645048
AT3G27300	1.1583137227	1.0941628893	1.2267012103	1.1758872063	0.0448899995	0.069535283	0.0432793304	0.0497853938
AT3G27310	0.8920352763	0.7748797283	0.7907551227	0.886086434	0.0356623781	0.0279770854	0.1153115059	0.0257746786
AT3G27325	0.8952404787	0.9501019263	1.2825071137	0.9525064203	0.1622968008	0.076442862	0.3528619212	0.0495344377
AT3G27530	1.1813575193	1.069534043	1.1412088977	1.0409985763	0.0069974994	0.0540480664	0.0520833495	0.0274691508
AT3G27570	1.3433721573	1.364776133	1.4161742333	1.5001990493	0.1263425666	0.145799503	0.0501454976	0.0313118896
AT3G27670	0.955140055	0.9504573353	1.080371829	1.0040013567	0.0450190573	0.0430292151	0.019132344	0.0395708184
AT3G27690	1.6427665443	1.4401415123	1.4089214987	1.1299129417	0.2550499231	0.1652209231	0.0207974852	0.0802788027
AT3G27740	1.0505253223	0.997249703	0.9907945187	0.9751420557	0.0433911242	0.1035998254	0.038960443	0.1156718986
AT3G27770	0.838222491	0.8457506323	0.83001346	0.6964948093	0.0892186162	0.0584963735	0.0849476135	0.0458476493
AT3G27820	1.094856528	1.0321574577	1.0884712367	1.1573470783	0.0510128498	0.1347659899	0.0400385548	0.1181304499
AT3G27890	1.0634592877	1.0516555373	1.0864256223	1.0974759427	0.0258005379	0.0548947213	0.0301174878	0.0145166583
AT3G27925	0.808907377	0.8586608333	0.92126718	1.0640458993	0.0095372085	0.0314231025	0.0815754569	0.0247439881
AT3G28200	1.0540521247	1.0221495683	0.8966412363	0.8907137397	0.0344889278	0.0239482921	0.0465165434	0.0145118342
AT3G28220	1.0583763133	0.680421227	0.578086998	0.4463930017	0.0270695305	0.036875859	0.0667446523	0.0611734579
AT3G28270	0.757494398	0.986727434	1.043174409	1.595220855	0.0656876273	0.1405116005	0.0980281253	0.1976835587
AT3G28290	1.031826785	0.8631530283	0.9658577437	0.9599340667	0.0498573331	0.0700856811	0.0247949619	0.0379606824
AT3G28450	0.8245994107	0.8115878957	1.181343159	1.2525601563	0.0346603313	0.0502047772	0.0842487869	0.0547383649
AT3G28460	0.598465088	0.5448682933	0.5305578407	0.584113156	0.0512639917	0.0510557588	0.0682237585	0.0654901063
AT3G28480	0.6710294527	0.736386135	0.9145551423	0.967396613	0.0850445449	0.0354488408	0.1096251975	0.0489365239
AT3G28700	1.2742506763	1.242254275	1.1281966123	1.170963072	0.0159115283	0.064285054	0.0212406335	0.0857337323
AT3G28710	1.0314488203	0.9233762817	1.0570191163	1.054865997	0.0216952638	0.1444829669	0.1367708748	0.0859529043
AT3G28715	1.1409244953	0.9892201037	1.0112283883	1.0622372397	0.023506824	0.0665537564	0.0465026689	0.0998925371
AT3G28720	1.10164083	1.166619232	1.2434048227	1.1592442967	0.1003472929	0.0586093996	0.0639438078	0.0321047905
AT3G28760	1.2842235793	1.1440222783	1.1018183353	1.1643934087	0.1047374355	0.058707163	0.0659135218	0.1073974549
AT3G28860	1.005701819	1.1391246003	1.1317870937	0.9087901783	0.0407646712	0.1051646894	0.0773089274	0.0419549097
AT3G28940	0.8937905623	0.9619812857	0.997516768	1.0853633137	0.0286121494	0.0201162409	0.0782541948	0.0538644755
AT3G29185	2.0589401713	2.303753841	2.1569747117	2.131155982	0.3384784267	0.1381732948	0.0788937208	0.2085666631
AT3G29200	1.118619739	1.036489126	1.083431187	1.0428257507	0.0227797109	0.0266919089	0.0758513601	0.0071325411
AT3G29320	1.171188458	1.1483050963	1.290579174	1.2467990363	0.0454963201	0.021789855	0.0543271405	0.0641824748
AT3G29360	1.074912277	1.1661652827	1.3858461447	1.1818188263	0.0545455077	0.0447671237	0.0360954431	0.0308543809
AT3G29400	1.359486715	1.390621173	0.9288980703	1.2665678993	0.43907436	0.4100123027	0.4285211123	0.0632126489
AT3G32930	1.0743650027	1.1393565727	1.006446781	1.0440345067	0.0254508322	0.0348011841	0.1225924458	0.0882066115
AT3G33530	1.2697657397	1.234581903	1.2274263327	1.1935645397	0.0154919254	0.0837128872	0.1029819964	0.1245552449
AT3G42050	1.2226648027	1.1411307807	1.1601384083	1.1867575823	0.0216076306	0.1134345862	0.0236976478	0.0814337078
AT3G42170	1.436684141	1.5894751903	1.6494711667	1.285956808	0.1010469573	0.0972315479	0.1591197674	0.1103184353
AT3G42790	1.3095447973	1.2909486647	1.1509491737	1.108372677	0.0553630542	0.062468835	0.0467064646	0.0218645101
AT3G43240	1.795537412	1.3272148443	1.208467631	1.1468464667	0.1142583292	0.1043299575	0.0667569217	0.1047760059
AT3G43300	0.980852111	0.985887865	1.0936885313	0.9554929923	0.0287854464	0.0273791197	0.0300235054	0.0254971133
AT3G43520	0.8937997847	0.8864180403	0.9817237723	1.0199839013	0.0360198655	0.0372807747	0.0453358952	0.0374428395
AT3G43540	1.1149476837	1.1275646153	1.0758606623	1.063793751	0.0353668412	0.0712230328	0.0957928838	0.0169360339
AT3G43600	1.2038509557	1.067595886	0.8099999607	0.981171348	0.0668536717	0.0259031366	0.13442493	0.0446785748
AT3G43720	0.8317751197	1.6291619963	1.2717395357	0.9951125573	0.2576712953	0.6017949715	0.249874011	0.2626828269
AT3G43800	0.979986245	1.0113279797	1.108593272	1.1955241107	0.0800068916	0.0342448132	0.0484876327	0.0330909682
AT3G44100	1.1493116887	1.0802303197	1.1109390107	1.111834095	0.0851486268	0.0139761782	0.0178368831	0.0481217971
AT3G44110	1.032585399	1.129673654	1.1045779753	1.123013792	0.0634066555	0.0452381823	0.0263523796	0.0460643322
AT3G44150	1.4690285517	1.4428209953	1.417036213	1.2304901993	0.0508124807	0.0730804991	0.1160968253	0.153383872
AT3G44310	1.0916051817	1.1650415993	1.194040058	1.3600445073	0.0289631366	0.0085785655	0.0485859224	0.0612832157
AT3G44320	1.7073465803	2.1738940673	2.6713421367	1.005453188	1.008091846	0.9782757229	1.5446999635	0.0843585271
AT3G44330	1.0112609127	1.0742667073	1.1488052437	0.9653586547	0.0675519995	0.0615277754	0.083367028	0.0300391482
AT3G44340	1.1722315863	1.0998441147	1.23738065	1.1809615127	0.0450621018	0.0533119085	0.0440888036	0.1084980099
AT3G44590	0.6019764383	0.788287669	0.532940873	0.486710193	0.3957965126	0.1908001416	0.0833987901	0.0553289186
AT3G44600	1.0834090117	1.0647379307	1.1677995313	1.1945676127	0.0089938309	0.0305284404	0.0468941929	0.058183181
AT3G44750	0.7883956717	0.722527395	0.8392335373	0.5724513807	0.1057774687	0.0754196375	0.041903069	0.1689552729
AT3G44860	1.6354959143	1.6258085707	1.9838763683	1.359990043	0.0721507943	0.1630486961	0.1718974505	0.1947097398
AT3G44880	1.2792070003	1.117746953	1.352613815	1.381042223	0.1846459946	0.0585980769	0.1249756392	0.0395826785
AT3G44890	1.0889061867	1.0679236977	0.993086393	0.9351130413	0.0366896811	0.0135729188	0.0419208903	0.014246709
AT3G44990	1.0148110137	1.0464823667	0.9039636173	0.840016149	0.0777749402	0.0491985849	0.045227549	0.0464090112
AT3G45050	0.805264193	0.9173331423	0.9862873503	0.898575156	0.23436728	0.125106804	0.085848558	0.1103324241
AT3G45140	0.8833383917	0.9430998813	1.2607811227	1.4514390727	0.0424436844	0.0228164952	0.0168182782	0.1775788988
AT3G45190	1.3915018797	1.221063916	1.2368073003	1.1112460103	0.0394581864	0.0425727891	0.0523765375	0.0710030987
AT3G45300	1.254514738	1.2381647757	1.0354481617	1.0475250193	0.0255592253	0.0790243067	0.0326381514	0.0633165399
AT3G45640	0.8765747767	0.8033713893	0.8107202307	0.8892112413	0.0492232062	0.0838193397	0.1356256831	0.1466920171
AT3G45770	1.0414705013	0.948417658	1.00486334	1.07360488	0.1189061992	0.1066401027	0.0340915828	0.0511136468
AT3G45780	1.3273201863	1.1465236923	1.1032389007	0.8590004837	0.0425039732	0.0705828089	0.0311677002	0.0192851597
AT3G45850	1.0327909887	1.1211130677	1.0026486443	1.0307684457	0.1599913797	0.1383649454	0.1197199892	0.1152432903
AT3G45980	3.59848644	4.5394905673	3.5168867903	2.8264960857	2.0102480102	0.3107989429	0.1046530107	0.4962235955
AT3G46000	1.1606345857	1.0908381263	1.1247010243	1.0828068747	0.0472530106	0.0161790751	0.0755763448	0.0375521092
AT3G46010	0.911870099	0.9673281497	0.955927469	0.786692543	0.0681074304	0.0551043494	0.2167006681	0.1078035435
AT3G46040	0.7590413207	0.7383791813	0.6591319963	0.710221571	0.0254911273	0.0334370289	0.0210490233	0.078315966
AT3G46100	1.0528857947	0.9935835997	0.978829404	1.0108527257	0.0681191939	0.0848844029	0.053433002	0.0922013867
AT3G46220	1.0335792713	0.9269156407	0.8530562787	1.116509251	0.0966299028	0.0822598953	0.132065663	0.0700678233
AT3G46440	1.1040756553	1.0065399017	1.0857912467	1.0880356723	0.0636553236	0.1207518799	0.0950767554	0.0958991571
AT3G46510	1.1280159883	1.2135032593	1.2683598753	1.188874136	0.0928172497	0.02762835	0.1054922866	0.0901954442
AT3G46530	1.349884321	1.2457963537	1.3345302237	1.2517362357	0.103371324	0.088735159	0.1179362408	0.1634122142
AT3G46740	0.8709961737	0.9111790223	1.2734225597	1.233001046	0.0233529614	0.0178400087	0.0847516602	0.2268793555
AT3G46780	1.1184974553	1.291139048	1.3741488493	1.118648093	0.0596815376	0.0543635214	0.0956500431	0.0383835774
AT3G46830	0.8368918043	0.8581691143	0.92409137	0.9262859507	0.0215119452	0.0390896343	0.0225958006	0.040124631
AT3G46940	0.9474915217	0.8976104907	0.873196374	0.8208738127	0.0201563441	0.0423474007	0.0035154293	0.0508969634
AT3G46960	1.3202777353	1.2999270627	1.176007303	1.115436655	0.0371735203	0.0763625165	0.0642054951	0.0809431742
AT3G46970	1.0165503583	1.0684062137	1.3268689797	1.4522694297	0.0243041564	0.0523488044	0.0742974024	0.0828988281
AT3G47000	1.142975688	0.9957072293	1.3519313113	1.2524094437	0.0780242235	0.0367269179	0.1260902779	0.3068655513
AT3G47070	1.2334222233	1.2501185777	1.3490692357	1.2914948177	0.0283348824	0.0316733816	0.0526399753	0.0645503546
AT3G47340	2.2992220807	1.204838037	1.325513959	1.5550236627	0.1289398666	0.0671639601	0.1255650237	0.1133064827
AT3G47370	0.967289268	0.96294821	1.0452196103	1.0099186287	0.0928554347	0.0733164337	0.0064521398	0.0315076287
AT3G47390	1.1168455143	1.1292500253	1.1337982313	1.2008285863	0.0455349474	0.0114534136	0.0980663664	0.1059836827
AT3G47450	0.9920844633	0.7493186993	0.6222468883	0.7458545433	0.1612290391	0.0507256548	0.0770009845	0.1011321484
AT3G47470	0.977868918	1.100105059	1.148339641	1.00358541	0.0162681556	0.0084599176	0.051684484	0.0344147044
AT3G47520	1.02091203	1.0535575113	1.02739478	1.0293736703	0.0184139109	0.0272433293	0.059638676	0.0335960126
AT3G47590	0.911404482	0.7539185497	0.8676957803	0.900597228	0.1541570643	0.0659437296	0.0799858807	0.0476431104
AT3G47700	0.914630908	1.0908617507	1.106445778	1.0935135573	0.07526541	0.0679947951	0.0616305461	0.0564936979
AT3G47800	1.6975502077	1.2616826227	1.1148242847	1.037543729	0.0288402981	0.1441209896	0.0410624593	0.1396869623
AT3G47810	0.940459907	0.9905983843	1.0529147937	1.1558141247	0.0400349686	0.0617471612	0.0374151332	0.107295784
AT3G47860	0.814776921	0.746386411	0.824354307	1.065952489	0.024495137	0.0267209609	0.1285130757	0.0131498272
AT3G47930	0.9144202963	0.8558122187	1.035085595	1.1368443383	0.0662560523	0.0327420977	0.0757174445	0.0838967345
AT3G47960	0.9856025333	1.0896109917	1.2327634887	1.2527093053	0.1936657987	0.0484894318	0.0894558989	0.1136860786
AT3G48000	1.5551638323	1.6570085617	1.5971427293	1.3563720523	0.0222111223	0.0647656139	0.0644401048	0.0439642192
AT3G48090	1.06545269	1.084350477	1.27333492	1.3759655013	0.0895786547	0.0565548818	0.1641829866	0.190383565
AT3G48110	1.0544469383	1.055582394	1.087000567	1.0426780677	0.0421697066	0.0225968753	0.0199439733	0.0674322192
AT3G48170	0.885194744	1.0361417787	1.036868024	1.0952056013	0.0585523602	0.0272062029	0.0448977477	0.0737725549
AT3G48380	1.0912509917	1.2058572423	1.3985295007	1.4134353413	0.0608469188	0.0617541966	0.0206411472	0.052396955
AT3G48420	0.9016994423	0.9401396627	1.1053181233	1.1714697303	0.0245201594	0.015439543	0.0876066564	0.0458693396
AT3G48460	0.920774154	0.9227423667	0.9333571753	0.9979565837	0.0373369853	0.0769538433	0.0974635833	0.1016791667
AT3G48500	1.3272927593	1.2216681733	1.2225517297	1.133010739	0.0333956953	0.06754355	0.0908980871	0.072611029
AT3G48530	1.1956639123	1.0672866463	0.9647958743	0.8392534673	0.0443167051	0.0293328312	0.0843353862	0.0970206235
AT3G48560	0.950380074	0.9957438503	1.123422695	1.2047408557	0.0074309826	0.008608041	0.021069515	0.0330875564
AT3G48690	1.164548211	1.1408706993	1.1794162497	1.3644392533	0.0168655798	0.0307760593	0.096787497	0.0494891535
AT3G48720	1.2260493953	0.9686400987	1.0150910727	0.9404885607	0.1008871865	0.1038033866	0.011969467	0.0196388873
AT3G48730	1.0641983333	1.0395980143	0.9754384043	0.991889063	0.0333066926	0.0246869068	0.041323281	0.0422616744
AT3G48750	0.786645637	0.8169419937	0.8616624797	0.9159259147	0.0302354954	0.0381737527	0.0108797078	0.0746510923
AT3G48770	1.0649355737	1.0101870107	0.9347677993	0.857943754	0.1515576415	0.0246640822	0.0406477515	0.0607170044
AT3G48870	1.297989361	1.182449148	1.0979172927	0.9664709233	0.0070088591	0.0514388084	0.0360854871	0.1009393322
AT3G48890	0.9063149983	0.8182307577	0.8862331453	0.9767478073	0.049962801	0.050529953	0.0431416452	0.0574458396
AT3G48930	0.975534214	1.01735923	1.0280012807	0.927186129	0.0634261812	0.0451743769	0.0435904421	0.0089837262
AT3G48990	0.8808988287	0.7952084457	0.8155664017	0.724478786	0.0329510325	0.033692656	0.028810085	0.0231783395
AT3G49010	1.0584732377	0.960821965	0.9655539457	0.896130829	0.0262283958	0.0102512632	0.058576729	0.0327801165
AT3G49100	1.254281428	1.172744728	1.1572645193	1.0017414323	0.2204079329	0.1230378683	0.0960230994	0.0034625857
AT3G49110	1.3414293477	1.1071881143	0.909619455	0.784564168	0.0370755843	0.0364154817	0.0458200942	0.0808132827
AT3G49120	1.1202234437	1.005525043	1.10243619	1.4008600933	0.0613515366	0.0309287561	0.1320545139	0.1543488894
AT3G49240	1.040427332	0.9731315283	1.1851751827	1.1666979553	0.0546130852	0.0156109344	0.03634064	0.1446569501
AT3G49310	0.3532395573	0.3216422123	0.3635537663	0.3916141477	0.0204312597	0.022521816	0.0487121778	0.0243038118
AT3G49470	1.0289483643	0.9373534773	0.8624809873	0.8650681267	0.0214513111	0.041550754	0.0560110644	0.0245822198
AT3G49560	1.1976820957	1.098793929	1.0638680393	0.9878562483	0.0254267552	0.0438334676	0.070789641	0.0634373523
AT3G49600	1.6081761557	1.2000259743	1.2224531143	1.0454561473	0.1705000093	0.1038284593	0.0901565469	0.0121677752
AT3G49670	1.5301323697	1.482782518	1.331334386	1.0250150273	0.0849110161	0.0777812659	0.0898671371	0.0470155651
AT3G49680	1.1036052173	1.0524744787	1.1218223083	1.2401913393	0.0254584655	0.0843334221	0.049042508	0.1323718628
AT3G49720	0.830864641	0.830675824	0.8976185997	0.9338546563	0.0209512825	0.0227378777	0.0582157314	0.045936168
AT3G49870	1.162608041	1.1630302473	1.122144491	1.1030878317	0.0577473429	0.0189296997	0.0690863889	0.0452821391
AT3G49910	1.0000773727	0.9943144023	0.989047543	0.9356035233	0.0414644306	0.0179175317	0.0500402185	0.0381704177
AT3G50270	1.0990663527	0.8551026317	0.865243163	0.904381031	0.1137019577	0.0970461269	0.0577520212	0.0733297943
AT3G50370	0.86370807	0.787336626	0.9162874923	0.7037954893	0.0167192194	0.0360965826	0.157908161	0.0903059533
AT3G50380	1.2964502057	1.3754486627	1.3130117627	1.242715339	0.0425254065	0.1145187464	0.3212034757	0.1405649369
AT3G50440	1.0130258863	0.9273608557	0.9469407567	0.9177231693	0.0778317916	0.04433756	0.0735881808	0.088403416
AT3G50590	0.9639232303	0.9908807753	1.117417014	0.8799250317	0.0193309675	0.0431747786	0.0948163992	0.0364742142
AT3G50820	1.02269783	1.0030839387	1.152331851	1.1214672343	0.0299035093	0.0324582066	0.0811754902	0.0109965269
AT3G50930	0.2919305577	0.394401274	0.9353658097	1.4110291787	0.0637635969	0.0835275692	0.2830516429	0.3580609294
AT3G50950	0.9031537667	0.8290495807	0.9101017303	0.980805192	0.0664852917	0.0641360536	0.0874093708	0.1108205746
AT3G51000	1.212117643	1.240724606	1.388248551	1.3607699907	0.0761635363	0.0802360679	0.1374567844	0.0589922046
AT3G51050	1.1990407437	1.10820257	1.3534355797	1.27755158	0.0831862134	0.13602031	0.0992655219	0.2253329457
AT3G51120	0.995130846	0.9197920157	1.341944716	0.743095577	0.0779728902	0.0325622984	0.396250191	0.0640023127
AT3G51140	0.8671595203	0.9089136863	0.9976785807	1.0180297743	0.0468310748	0.0303128261	0.0698572204	0.0246790611
AT3G51160	1.0535613397	0.9706155657	1.0419776603	1.177248167	0.0444534105	0.0870540608	0.0474185593	0.0989380258
AT3G51240	1.3002081447	1.055282343	1.027073657	1.3714908847	0.0771437138	0.0789064402	0.0843712981	0.1690835975
AT3G51260	1.3037897507	1.264865189	1.1702611523	1.1787106347	0.062842391	0.0862170484	0.0340967177	0.0524218555
AT3G51310	1.2588856283	1.2597891027	1.352460015	1.337967334	0.0569066295	0.0291346172	0.1141022917	0.1489526655
AT3G51420	1.241616861	1.143897141	1.1347359903	1.1355221587	0.054444673	0.0735605537	0.033435695	0.0813748303
AT3G51460	0.847485464	0.83428757	0.8684107717	1.1691570537	0.0595981477	0.0165839893	0.0444574401	0.0807533929
AT3G51510	1.4205621493	1.1974042283	1.1490237227	1.0590567313	0.0798545481	0.0238477803	0.0765421194	0.1603419041
AT3G51550	1.0325090213	1.0016592373	1.2913205007	1.2174155923	0.0235712667	0.0329836168	0.0315509632	0.1213830486
AT3G51580	1.7048350673	1.0882673763	0.3069812307	0.5555238277	1.6242987898	0.7948624584	0.0139999177	0.0529629084
AT3G51600	1.6297002087	1.6379735977	1.272798461	1.17559811	0.1778671496	0.1811196603	0.0884010421	0.1515018271
AT3G51780	0.7369905153	0.7126377657	0.7431041977	0.8932243977	0.0355165552	0.0495733139	0.0149110683	0.0976818498
AT3G51800	1.2299735357	1.195409652	1.141589489	0.914415133	0.1185945593	0.0624197781	0.0384020329	0.0149475297
AT3G51820	1.0319230267	0.9766478107	0.9035799703	0.923777839	0.0411458066	0.0278133987	0.0620752738	0.0404480274
AT3G51830	1.023626302	1.1116104873	1.028892537	1.1411978897	0.0404180137	0.0530915063	0.0483260995	0.1343417592
